iter,param,Coef,modelType,DV,SurveyLabel,qGroup
1277,LocalAAVpath,0.25964966147306584,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1278,LocalAAVpath,-0.20291707114735075,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1279,LocalAAVpath,-0.2552710394120908,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1280,LocalAAVpath,-0.10848325223798186,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1281,LocalAAVpath,0.06232104390052907,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1282,LocalAAVpath,0.03312684812034942,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1283,LocalAAVpath,-0.1894312692083352,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1284,LocalAAVpath,-0.2242911341542748,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1285,LocalAAVpath,0.00181518177875739,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1286,LocalAAVpath,-0.0522903629346292,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1287,LocalAAVpath,0.13811929622003505,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1288,LocalAAVpath,-0.334818399417121,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1289,LocalAAVpath,-0.15620779789319675,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1290,LocalAAVpath,-0.03031202577722857,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1291,LocalAAVpath,-0.2139078600337596,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1292,LocalAAVpath,0.08921953836395682,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1293,LocalAAVpath,-0.1398647062314666,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1294,LocalAAVpath,-0.6806103278484833,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1295,LocalAAVpath,-0.7046723929629036,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1296,LocalAAVpath,-0.8659497306390092,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1297,LocalAAVpath,-0.7569982732844552,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1298,LocalAAVpath,-0.7312448321694017,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1299,LocalAAVpath,-0.743717831681,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1300,LocalAAVpath,-0.21052210039128488,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1301,LocalAAVpath,-0.02770784672920726,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1302,LocalAAVpath,0.12140731457311874,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1303,LocalAAVpath,0.22074082572391637,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1304,LocalAAVpath,0.02402644837571813,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1305,LocalAAVpath,-0.00690302880162258,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1306,LocalAAVpath,0.11577389361710803,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1307,LocalAAVpath,0.28956736357276347,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1308,LocalAAVpath,-0.8116899297587689,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1309,LocalAAVpath,0.00680307071503962,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1310,LocalAAVpath,-0.116620122021856,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1311,LocalAAVpath,-0.08947973164893921,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1312,LocalAAVpath,-0.17593301547139314,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1313,LocalAAVpath,-0.1923679017308146,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1314,LocalAAVpath,-0.0390396731092469,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1315,LocalAAVpath,-0.05042297711810569,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1316,LocalAAVpath,-0.2619597307559121,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1317,LocalAAVpath,-0.2654204446525038,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1318,LocalAAVpath,-0.126321645858107,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1319,LocalAAVpath,0.11601926079471316,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1320,LocalAAVpath,0.03431266446796934,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1321,LocalAAVpath,-0.6004205094973314,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1322,LocalAAVpath,-0.9402861657255912,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1323,LocalAAVpath,-0.32829782082425757,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1324,LocalAAVpath,-0.3417065606584803,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1325,LocalAAVpath,-0.2963466697155254,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1326,LocalAAVpath,0.1175035781359377,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1327,LocalAAVpath,-0.07821693059513185,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1328,LocalAAVpath,-0.14631199793116176,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1329,LocalAAVpath,-0.3260792644545339,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1330,LocalAAVpath,-0.3426070764747223,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1331,LocalAAVpath,-0.46463132800494766,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1332,LocalAAVpath,-0.4204358271958169,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1333,LocalAAVpath,-0.06785275467348775,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1334,LocalAAVpath,0.16251151573823627,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1335,LocalAAVpath,-0.4436196650349098,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1336,LocalAAVpath,0.0418717666440524,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1337,LocalAAVpath,-0.19297990520628597,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1338,LocalAAVpath,-0.37631030625995593,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1339,LocalAAVpath,-0.06535856659292077,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1340,LocalAAVpath,-0.06028358524990202,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1341,LocalAAVpath,0.09077012221015056,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1342,LocalAAVpath,-0.14374474396628265,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1343,LocalAAVpath,-0.2233897129664649,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1344,LocalAAVpath,-0.04818165325383607,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1345,LocalAAVpath,-0.10698365230120592,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1346,LocalAAVpath,0.09644344221066883,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1347,LocalAAVpath,-0.2564620456044867,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1348,LocalAAVpath,-0.4883105180379326,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1349,LocalAAVpath,-0.605091908225949,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1350,LocalAAVpath,0.16545093190642876,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1351,LocalAAVpath,-0.3588383593075508,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1352,LocalAAVpath,-0.10797950108375635,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1353,LocalAAVpath,-0.0807738756146537,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1354,LocalAAVpath,-0.11488199869274392,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1355,LocalAAVpath,-0.04591600046945391,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1356,LocalAAVpath,0.05555356038384039,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1357,LocalAAVpath,-0.10466411369389438,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1358,LocalAAVpath,0.10434904298831651,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1359,LocalAAVpath,-0.21058190108326,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1360,LocalAAVpath,0.0916371565149488,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1361,LocalAAVpath,-0.35317735389498717,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1362,LocalAAVpath,0.028714630747075,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1363,LocalAAVpath,-0.00381636308388708,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1364,LocalAAVpath,-0.1096306561478675,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1365,LocalAAVpath,0.1391718622519314,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1366,LocalAAVpath,0.03226306776950612,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1367,LocalAAVpath,0.04946366886739819,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1368,LocalAAVpath,-0.06985348146139908,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1369,LocalAAVpath,-0.3666313899695137,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1370,LocalAAVpath,-0.09748903115512024,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1371,LocalAAVpath,-0.2864685089284099,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1372,LocalAAVpath,-0.15239775020234528,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1373,LocalAAVpath,-0.22501747571535033,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1374,LocalAAVpath,-0.24017214148055688,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1375,LocalAAVpath,-0.4989468393632625,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1376,LocalAAVpath,-0.4960026577917551,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1377,LocalAAVpath,-0.1723303192599549,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1378,LocalAAVpath,-0.44247088336540097,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1379,LocalAAVpath,-0.567226433082669,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1380,LocalAAVpath,-0.7672627694217752,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1381,LocalAAVpath,-0.5364338647908503,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1382,LocalAAVpath,-0.5411997524121401,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1383,LocalAAVpath,-0.2648201328230276,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1384,LocalAAVpath,-0.20062627785849693,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1385,LocalAAVpath,-0.31098295809898957,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1386,LocalAAVpath,-0.2014427551039867,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1387,LocalAAVpath,0.02494581222051222,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1388,LocalAAVpath,0.1746180578847012,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1389,LocalAAVpath,0.14463251262135482,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1390,LocalAAVpath,-0.02087666032689165,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1391,LocalAAVpath,0.13345040714625964,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1392,LocalAAVpath,-0.02961866089107107,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1393,LocalAAVpath,0.1076501612436769,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1394,LocalAAVpath,0.08821465214820143,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1395,LocalAAVpath,0.04808759938942458,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1396,LocalAAVpath,0.09264765263541656,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1397,LocalAAVpath,-0.10794022222733704,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1398,LocalAAVpath,-0.04690205415634937,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1399,LocalAAVpath,-0.3588597212908523,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1400,LocalAAVpath,0.02579601698986906,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1401,LocalAAVpath,0.01264781505644407,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1402,LocalAAVpath,0.16618248564222615,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1403,LocalAAVpath,0.42823938322857663,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1404,LocalAAVpath,0.0550346628502548,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1405,LocalAAVpath,0.38149927243640697,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1406,LocalAAVpath,-0.06213249275807098,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1407,LocalAAVpath,-0.08196573126351245,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1408,LocalAAVpath,-0.02039078861630592,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1409,LocalAAVpath,-0.20752924336891648,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1410,LocalAAVpath,-0.02644583736858563,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1411,LocalAAVpath,-0.717494114497287,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1412,LocalAAVpath,0.01402263569481184,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1413,LocalAAVpath,-0.5499258749499218,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1414,LocalAAVpath,-0.11568153802563227,nbinom,Serious Infection,Local AAV pathway,Timely access to services
1415,LocalAAVpath,0.02797355876661017,nbinom,Serious Infection,Local AAV pathway,Timely access to services
